"date";"Ïàé";"Ñ×À";"id"
2019-04-03;1654.97;5868843394.42;641
2019-04-02;1654.51;5848661617.85;641
2019-04-01;1653.45;5844429723.82;641
2019-03-29;1639.96;5787024221.88;641
2019-03-28;1628.81;5748807999.04;641
2019-03-27;1624.06;5754517004.18;641
2019-03-26;1634.28;5789586490.26;641
2019-03-25;1628.89;5767794337.06;641
2019-03-22;1637.01;5797715005.06;641
2019-03-21;1645.9;5855022194.43;641
2019-03-20;1642.86;5832725299.14;641
2019-03-19;1633.2;5788086330.12;641
2019-03-18;1627.33;5773498280.78;641
2019-03-15;1622.15;5761291348.24;641
2019-03-14;1614.69;5734917363.74;641
2019-03-13;1619.71;5778765904.08;641
2019-03-12;1616.25;5768899803.69;641
2019-03-11;1618.88;5815633965.1;641
2019-03-07;1627.72;5854989602.39;641
2019-03-06;1638.76;5901537131.81;641
2019-03-05;1622.78;5872739864.52;641
2019-03-04;1628.14;5888666345.8;641
2019-03-01;1629.66;5875219159.24;641
2019-02-28;1633.74;5883567464.04;641
2019-02-27;1642.65;5897135684.35;641
2019-02-26;1646.78;5989484182.31;641
2019-02-25;1645.95;5962570547.17;641
2019-02-22;1645.64;5962180815.59;641
2019-02-21;1634.75;5921385906.03;641
2019-02-20;1644.8;5966762075.06;641
2019-02-19;1634.75;5936086916.91;641
2019-02-18;1641.43;5946275732.14;641
2019-02-15;1645.96;5953688762.6;641
2019-02-14;1630.86;5873830990.97;641
2019-02-13;1632.56;5843111717.99;641
2019-02-12;1664.51;5952664087.18;641
2019-02-11;1657.71;5920294040;641
2019-02-08;1660.27;5915887798;641
2019-02-07;1661.23;5980198949.76;641
2019-02-06;1675.98;6026140890.26;641
2019-02-05;1683.03;6075231029.55;641
2019-02-04;1665.64;5999773499.61;641
2019-02-01;1660.71;5958285837.2;641
2019-01-31;1660.94;5951008193.76;641
2019-01-30;1663.86;5950318400.92;641
2019-01-29;1648.81;5851621973.11;641
2019-01-28;1634.76;5814402032.14;641
2019-01-25;1645.2;5837365543.18;641
2019-01-24;1631.12;5787417645.58;641
2019-01-23;1649.25;5849567458.02;641
2019-01-22;1632.78;5776738971.09;641
2019-01-21;1635.52;5780427310.33;641
2019-01-18;1640.21;5770768381.91;641
2019-01-17;1628.92;5720744617.04;641
2019-01-16;1627.23;5686442873.36;641
2019-01-15;1636.69;5728178669.57;641
2019-01-14;1641.33;5731551655.52;641
2019-01-11;1647.68;5752010295.94;641
2019-01-10;1642.93;5734480469.06;641
2019-01-09;1625.88;5629063455.09;641
2018-12-29;1607.93;5479620066.11;641
2018-12-28;1596.18;5456954689.8;641
2018-12-27;1574.48;5365633823.52;641
2018-12-26;1555.72;5340493394.24;641
2018-12-25;1537.64;5299085246.7;641
2018-12-24;1560.22;5342992731.46;641
2018-12-21;1572.21;5373259654.28;641
2018-12-20;1573.29;5373129535.19;641
2018-12-19;1575.68;5421047273.38;641
2018-12-18;1576.93;5431920418.04;641
2018-12-17;1595.76;5498229208.96;641
2018-12-14;1600.37;5520869450.47;641
2018-12-13;1602.53;5509711902.38;641
2018-12-12;1603.39;5508577894.43;641
2018-12-11;1622.5;5565396008.96;641
2018-12-10;1629.27;5584268052.65;641
2018-12-07;1653.62;5664583228.93;641
2018-12-06;1643.6;5623471951.34;641
2018-12-05;1663.56;5806902098.15;641
2018-12-04;1654.72;5723022684.64;641
2018-12-03;1645.49;5724698820.4;641
2018-11-30;1605.47;5530320777.75;641
2018-11-29;1605.78;5531411760.94;641
2018-11-28;1604;5556037921.3;641
2018-11-27;1564.68;5471062917.2;641
2018-11-26;1546.66;5532131821.64;641
2018-11-23;1560.21;5494615163.9;641
2018-11-22;1580.39;5586825088.81;641
2018-11-21;1576.65;5591753315.11;641
2018-11-20;1568.95;5528535490.07;641
2018-11-19;1591.46;5621621648.08;641
2018-11-16;1585.08;5602100855.12;641
2018-11-15;1589.92;5661343913.83;641
2018-11-14;1593.18;5704345690.7;641
2018-11-13;1593.56;5719282913.1;641
2018-11-12;1608.73;5783776132.18;641
2018-11-09;1619.11;5801051354.38;641
2018-11-08;1635.38;5829029851.97;641
2018-11-07;1641.66;5838003648.86;641
2018-11-06;1626.7;5779675787.41;641
2018-11-02;1604.34;5718411947.65;641
2018-11-01;1598.6;5700439912.29;641
2018-10-31;1589.14;5663236624.32;641
2018-10-30;1553.24;5537541397.41;641
2018-10-29;1569.6;5593571064;641
2018-10-26;1559.4;5570646231.93;641
2018-10-25;1578.91;5635181177.81;641
2018-10-24;1585.06;5689177720.58;641
2018-10-23;1577.88;5652633418;641
2018-10-22;1577.56;5640327228.14;641
2018-10-19;1602.19;5756859328.41;641
2018-10-18;1606.83;5746799476.05;641
2018-10-17;1623.5;5749741601.76;641
2018-10-16;1628.11;5683828354.22;641
2018-10-15;1615.41;5589964109.44;641
2018-10-12;1623;5595841239.47;641
2018-10-11;1601.2;5520089907.68;641
2018-10-10;1624.96;5517262800.48;641
2018-10-09;1635.29;5511674421.97;641
2018-10-08;1640.66;5467897652.33;641
2018-10-05;1638.17;5383637199.05;641
2018-10-04;1645.05;5343674577.01;641
2018-10-03;1656.27;5325428721.95;641
2018-10-02;1617.3;5100673927.06;641
2018-10-01;1629.1;5076518942.45;641
2018-09-28;1630;5020721614.8;641
2018-09-27;1611.02;4895323312.97;641
2018-09-26;1577.27;4678095567.83;641
2018-09-25;1584.02;4584389144.97;641
2018-09-24;1567.01;4503723107.74;641
2018-09-21;1572.48;4503337673.88;641
2018-09-20;1556.16;4367657884.35;641
2018-09-19;1552.44;4297702918.41;641
2018-09-18;1554.32;4278295662.07;641
2018-09-17;1540.52;4178699375.35;641
2018-09-14;1536.93;4067196673.06;641
2018-09-13;1542.64;4013121239.65;641
2018-09-12;1549.11;3908994984.44;641
2018-09-11;1559.26;3890009537.09;641
2018-09-10;1558.74;3859190031.88;641
2018-09-07;1535.14;3757882171.48;641
2018-09-06;1537.49;3723611576.06;641
2018-09-05;1526.8;3614277810.28;641
2018-09-04;1537.63;3596618809.89;641
2018-09-03;1540.3;3565496376.13;641
2018-08-31;1533.59;3489657071.31;641
2018-08-30;1531.69;3450554928.63;641
2018-08-29;1538.06;3396669711.8;641
2018-08-28;1514.79;3289388457.45;641
2018-08-27;1508.71;3207081832.12;641
2018-08-24;1488.15;3135710130.44;641
2018-08-23;1471.61;3060529794.44;641
2018-08-22;1487.91;3068953897.25;641
2018-08-21;1475.71;3021482405.3;641
2018-08-20;1466.87;2999888209.48;641
2018-08-17;1457.99;2927311079.53;641
2018-08-16;1458.47;2839566091.82;641
2018-08-15;1470.8;2855068884.59;641
2018-08-14;1481.95;2802431449.1;641
2018-08-13;1482.37;2781986029.36;641
2018-08-10;1473.39;2736422430.66;641
2018-08-09;1480.52;2720319157.88;641
2018-08-08;1468.05;2666906433.96;641
2018-08-07;1470.67;2618793265.59;641
2018-08-06;1455.26;2577017631.64;641
2018-08-03;1453.01;2531343381.68;641
2018-08-02;1447.76;2494973250.55;641
2018-08-01;1455.79;2466447610.94;641
2018-07-31;1458.46;2440592596.25;641
2018-07-30;1438.92;2375721728;641
2018-07-27;1436.16;2352206401.33;641
2018-07-26;1429.8;2286528628.96;641
2018-07-25;1417.8;2241148545.05;641
2018-07-24;1406.36;2124075047.72;641
2018-07-23;1400.5;2100319725.62;641
2018-07-20;1397.88;2090707633.25;641
2018-07-19;1408.56;2103194008.98;641
2018-07-18;1399.91;2057702305.53;641
2018-07-17;1403.25;2074453114.39;641
2018-07-16;1408.98;2077786451.15;641
2018-07-13;1412.44;2072390350.87;641
2018-07-12;1404.1;2047762070.59;641
2018-07-11;1413.8;2002249650.67;641
2018-07-10;1423.44;2059349679.08;641
2018-07-09;1429.02;2040018169.85;641
2018-07-06;1410.67;2011567701.22;641
2018-07-05;1407.43;2000648154.29;641
2018-07-04;1379.37;1944094073.8;641
2018-07-03;1377.6;1940885782.83;641
2018-07-02;1382.05;1938306678.1;641
2018-06-29;1370.04;1918891414.41;641
2018-06-28;1352.21;1887124721.21;641
2018-06-27;1354.56;1880121789.2;641
2018-06-26;1348.57;1859470475.48;641
2018-06-25;1348.91;1853508360.94;641
2018-06-22;1348.76;1853758004.14;641
2018-06-21;1348.84;1812146707.77;641
2018-06-20;1356.41;1828319346.95;641
2018-06-19;1337.4;1801277074.89;641
2018-06-18;1334.67;1800920427.66;641
2018-06-15;1345.05;1818113751.72;641
2018-06-14;1350.1;1821544406.56;641
2018-06-13;1355.32;1838112139.41;641
2018-06-09;1356.35;1837728523.97;641
2018-06-08;1349.43;1788117960.44;641
2018-06-07;1372.37;1838497820.61;641
2018-06-06;1367.22;1825892036.43;641
2018-06-05;1369.15;1829379979.68;641
2018-06-04;1369.62;1817626580.89;641
2018-06-01;1353.14;1797480420.74;641
2018-05-31;1352.62;1782846008.35;641
2018-05-30;1351.59;1769143288.96;641
2018-05-29;1354.87;1765566479.44;641
2018-05-28;1356.48;1762778333.41;641
2018-05-25;1357.44;1765440796.29;641
2018-05-24;1345.66;1728586848.05;641
2018-05-23;1348.5;1638303628.47;641
2018-05-22;1368.86;1653812152.53;641
2018-05-21;1369.15;1641804705.71;641
2018-05-18;1371.72;1634073559.96;641
2018-05-17;1367.7;1583875158.47;641
2018-05-16;1374.03;1567616800.34;641
2018-05-15;1373.44;1547148079.25;641
2018-05-14;1383.51;1520408985.52;641
2018-05-11;1375.34;1501610541.77;641
2018-05-10;1356.12;1461408709.76;641
2018-05-08;1356.35;1455244333.07;641
2018-05-07;1348.99;1437505579.73;641
2018-05-04;1345.67;1423745880.02;641
2018-05-03;1335.54;1398248982.78;641
2018-04-28;1344.9;1386643317.02;641
2018-04-27;1345.88;1376706903.07;641
2018-04-26;1343.13;1360935979.01;641
2018-04-25;1316;1334392401.72;641
2018-04-24;1306.1;1322446873.95;641
2018-04-23;1304.09;1317310101.85;641
2018-04-20;1294.64;1301544095.79;641
2018-04-19;1289.53;1301125669.13;641
2018-04-18;1294.68;1294411258.6;641
2018-04-17;1272.19;1268530780.47;641
2018-04-16;1257.48;1248191502.63;641
2018-04-13;1268.01;1263519441.14;641
2018-04-12;1283.09;1286634959.12;641
2018-04-11;1274.54;1269103837.92;641
2018-04-10;1261.68;1259258966.59;641
2018-04-09;1204.59;1207917162.63;641
2018-04-06;1287.96;1297215591.06;641
2018-04-05;1297.19;1299254968.52;641
2018-04-04;1284.31;1284286389.69;641
2018-04-03;1279.05;1279879725.04;641
2018-04-02;1276.04;1275331468.64;641
2018-03-30;1282.25;1280504830.29;641
2018-03-29;1285;1387446730.21;641
2018-03-28;1269.27;1374061230.57;641
2018-03-27;1271.03;1425212022.87;641
2018-03-26;1262.33;1411571964.01;641
2018-03-23;1277.18;1429618087.76;641
2018-03-22;1275.23;1402483580.69;641
2018-03-21;1286.09;1331499823.71;641
2018-03-20;1281.54;1325210271.66;641
2018-03-19;1277.6;1289366488.06;641
2018-03-16;1280.89;1303173925.99;641
2018-03-15;1272.8;1450398967.77;641
2018-03-14;1266.69;1423311824.37;641
2018-03-13;1280.62;1442185995.1;641
2018-03-12;1279.85;1444292532.38;641
2018-03-07;1265.35;1328164261.95;641
2018-03-06;1278.27;1343421679.32;641
2018-03-05;1279.56;1336956837.77;641
2018-03-02;1271.85;1330692664.44;641
2018-03-01;1276.64;1355032779.95;641
2018-02-28;1278.98;1364251607.22;641
2018-02-27;1303.61;1380539980.65;641
2018-02-26;1312.42;1368741259.68;641
2018-02-22;1300.33;1356776328.83;641
2018-02-21;1291;1340511352.6;641
2018-02-20;1280.76;1331852799.63;641
2018-02-19;1276.24;1330102699.01;641
2018-02-16;1278.61;1320392056.38;641
2018-02-15;1281.75;1321790764.54;641
2018-02-14;1276.53;1315325976.94;641
2018-02-13;1272.73;1313463527.09;641
2018-02-12;1258.02;1320958134.94;641
2018-02-09;1247.41;1313730882.98;641
2018-02-08;1263.92;1332958536.03;641
2018-02-07;1278.43;1387244723.93;641
2018-02-06;1266.85;1382605353.43;641
2018-02-05;1292.03;1404970830.74;641
2018-02-02;1294.34;1402153277.47;641
2018-02-01;1298;1412242878.06;641
2018-01-31;1284.56;1411877114.39;641
2018-01-30;1286.32;1426421890;641
2018-01-29;1303.81;1418302644.63;641
2018-01-26;1312.73;1438743895.89;641
2018-01-25;1318.37;1441532440.72;641
2018-01-24;1308.76;1432174273.39;641
2018-01-23;1307.92;1426056467.38;641
2018-01-22;1311.13;1392437459.93;641
2018-01-19;1297.63;1309828456.84;641
2018-01-18;1299.22;1304630334.48;641
2018-01-17;1287;1293197179.15;641
2018-01-16;1268.28;1270868974.36;641
2018-01-15;1267.68;1278751913.15;641
2018-01-12;1269.36;1278370564.51;641
2018-01-11;1259.51;1262459637.8;641
2018-01-10;1250.5;1236580510.66;641
2018-01-09;1245.24;1230501894.54;641
2021-04-01;1383.99;1297955921;957
2021-03-31;1357.17;1162632381.99;957
2021-03-30;1373.74;1058746411.99;957
2021-03-29;1363.99;1028905861.2;957
2021-03-26;1376.21;982961678.77;957
2021-03-25;1370.84;976755634.57;957
2021-03-24;1356.06;1110122133.52;957
2021-03-23;1358.3;1113704736.71;957
2021-03-22;1349.6;1088604419.23;957
2021-03-19;1348.62;1073300369.93;957
2021-03-18;1356.43;1074809135.7;957
2021-03-17;1356.71;1080488133.34;957
2021-03-16;1340.19;1092220848.07;957
2021-03-15;1359.42;989572179.8;957
2021-03-12;1366.73;1113768920.63;957
2021-03-11;1367.81;1080325353.73;957
2021-03-10;1364.24;1192840401.67;957
2021-03-09;1356.79;1178437042.02;957
2021-03-05;1344.12;1123059168.07;957
2021-03-04;1331.4;1023344683.45;957
2021-03-03;1352.52;939480347.38;957
2021-03-02;1343.51;932487517.05;957
2021-03-01;1349.94;1135122334.59;957
2021-02-26;1326.61;1010780037.69;957
2021-02-25;1337.88;915276200.36;957
2021-02-24;1352.55;836661654.72;957
2021-02-20;1327.19;825999480.59;957
2021-02-19;1326.78;855222798.54;957
2021-02-18;1312.51;840559918.81;957
2021-02-17;1321.5;794534749.58;957
2021-02-16;1320.82;791948045.08;957
2021-02-15;1301.14;785052284.29;957
2021-02-12;1302.95;877498336.41;957
2021-02-11;1283.36;839562839.53;957
2021-02-10;1284;888060733.99;957
2021-02-09;1288.3;889353122.51;957
2021-02-08;1291.75;799566495.98;957
2021-02-05;1282.89;741806255.49;957
2021-02-04;1293.72;744162031.53;957
2021-02-03;1275.89;679563112.64;957
2021-02-02;1268.44;675927097.63;957
2021-02-01;1247.08;666912444.8;957
2021-01-29;1226.5;653163502.77;957
2021-01-28;1258.84;670156708.69;957
2021-01-27;1245.03;660210975.25;957
2021-01-26;1264.33;720092238.94;957
2021-01-25;1279.95;756944432.94;957
2021-01-22;1277.02;798023667.44;957
2021-01-21;1278.68;765781362.85;957
2021-01-20;1284.68;765401403.04;957
2021-01-19;1295.64;771249189.36;957
2021-01-18;1290.21;722362170.99;957
2021-01-15;1291.09;722086122.57;957
2021-01-14;1309.52;732305172.64;957
2021-01-13;1309.94;733400955.33;957
2021-01-12;1321.76;741209315.6;957
2021-01-11;1317.7;820286666.27;957
2020-12-31;1226.73;764655186.51;957
2020-12-30;1229.08;784655836.63;957
2020-12-29;1212.04;770650326.79;957
2020-12-28;1214.67;751906293.02;957
2020-12-25;1223.13;790718335.47;957
2020-12-24;1210.47;783481560.58;957
2020-12-23;1222.25;745780496.3;957
2020-12-22;1207.31;740116433.5;957
2020-12-21;1205.48;731700423.28;957
2020-12-18;1191.27;772974987.01;957
2020-12-17;1195.15;773763305.68;957
2020-12-16;1198.02;783943001.83;957
2020-12-15;1192;803721976.3;957
2020-12-14;1170.44;829737663.01;957
2020-12-11;1179.07;945621472.75;957
2020-12-10;1201.73;962421926.45;957
2020-12-09;1202.4;1066485030.15;957
2020-12-08;1193.01;1060313451.56;957
2020-12-07;1202.23;1016339753.05;957
2020-12-04;1219.46;1023938923.35;957
2020-12-03;1213.51;972816831.44;957
2020-12-02;1226.46;983327111.7;957
2020-12-01;1218.88;1020546353.17;957
2020-11-30;1203.83;1044239623.96;957
2020-11-27;1218;990710956.8;957
2020-11-26;1212.64;818223414.6;957
2020-11-25;1216.13;791000719.43;957
2020-11-24;1216.6;790090923.59;957
2020-11-23;1182.55;767773681.32;957
2020-11-20;1171.03;655662818.15;957
2020-11-19;1178.91;630777409.87;957
2020-11-18;1180.63;620105590.66;957
2020-11-17;1189.36;549129683.81;957
2020-11-16;1186.88;499993472.89;957
2020-11-13;1174.36;462771153.58;957
2020-11-12;1156.97;457411462.5;957
2020-11-11;1162.32;456155676.12;957
2020-11-10;1163.62;457834012.84;957
2020-11-09;1138.96;449348355.48;957
2020-11-06;1079.32;429115447.23;957
2020-11-05;1082.66;505741468.45;957
2020-11-03;1087.83;436213413.66;957
2020-11-02;1065.07;424672081.28;957
2020-10-30;1032.34;428282499.5;957
2020-10-29;1025.31;426442752.67;957
2020-10-28;1018.96;426694585.18;957
2020-10-27;1029.22;433696319.39;957
2020-10-26;1038.75;434768765.55;957
2020-10-23;1059.61;444431320.03;957
2020-10-22;1062.84;446680126.1;957
2020-10-21;1042.04;434385915.37;957
2020-10-20;1061.01;444530496.14;957
2020-10-19;1055.35;437472872.98;957
2020-10-16;1066.97;439800873.49;957
2020-10-15;1064.26;438442310.34;957
2020-10-14;1054.85;434017666.14;957
2020-10-13;1059.46;438415047.07;957
2020-10-12;1075.07;525948693.77;957
2020-10-09;1062.35;517933098.53;957
2020-10-08;1071.8;493976641.22;957
2020-10-07;1072.27;493956825.8;957
2020-10-06;1053.35;485593829.4;957
2020-10-05;1066.86;440672524.95;957
2020-10-02;1048.78;431202022.28;957
2020-10-01;1033.77;424516834.97;957
2020-09-30;1036.45;427438826.11;957
2020-09-29;1038.14;429479129.21;957
2020-09-28;1045.56;431879370.5;957
2020-09-25;1014.85;418636664.78;957
2020-09-24;997.2;412784624.66;957
2020-09-23;989.14;408547097.7;957
2020-09-22;1000.31;416254343.13;957
2020-09-21;1010.69;419327943.83;957
2020-09-18;1031.74;430407012.64;957
2020-09-17;1031.15;428914605.41;957
2020-09-16;1041.07;432173753.84;957
2020-09-15;1033.26;429884693.6;957
2020-09-14;1044.98;436060977.34;957
2020-09-11;1029.35;428672305.4;957
2020-09-10;1025.53;429612874.98;957
2020-09-09;1042.06;439412662.11;957
2020-09-08;1045.66;437765313.91;957
2020-09-07;1053.58;441800542.32;957
2020-09-04;1053.28;436570744.1;957
2020-09-03;1039.08;429819713.03;957
2020-09-02;1046.21;433032100.5;957
2020-09-01;1016.19;418401902.29;957
2020-08-31;1026.56;422952389.41;957
2020-08-28;1045.93;428709249.34;957
2020-08-27;1047.98;483229146.01;957
2020-08-26;1038.68;483538284.49;957
2020-08-25;1036.52;433226254.26;957
2020-08-24;1028.15;428203949.61;957
2020-08-21;1008.18;419297246.01;957
2020-08-20;999.47;416144327.03;957
2020-08-19;1002.73;422058990.47;957
2020-08-18;1001.1;421323582.61;957
2020-08-17;1012.46;416763059.56;957
2020-08-14;1017.95;483793285.93;957
2020-08-13;1020.41;512409815.5;957
2020-08-12;1030.28;506941798.91;957
2020-08-11;1024.59;480742576.07;957
2020-08-10;1012.93;391275415.74;957
2020-08-07;1009.01;405521858.68;957
2020-08-06;998.53;388414460.82;957
2020-08-05;992.62;380617841.63;957
2020-08-04;991.21;379598731.17;957
2020-08-03;987.39;376350988.08;957
2020-07-31;988.01;375637481.37;957
2020-07-30;983.13;375433383.36;957
2020-07-29;987.61;396357592.48;957
2020-07-28;975.04;441003115.95;957
2020-07-27;969.5;437646509.65;957
2020-07-24;970.29;436957463.84;957
2020-07-23;970.55;415964105.97;957
2020-07-22;966.85;385836405.56;957
2020-07-21;971.3;390084584.57;957
2020-07-20;965.21;386756688.99;957
2020-07-17;967.3;366693112.97;957
2020-07-16;972.72;372450343.92;957
2020-07-15;974.25;373088489.42;957
2020-07-14;961.09;375141602.97;957
2020-07-13;952.25;369401566.61;957
2020-07-10;949.55;368699013.76;957
2020-07-09;928.42;360394535.12;957
2020-07-08;951.33;452647800.96;957
2020-07-07;946.31;368155789.92;957
2020-07-06;969.36;461136816.13;957
2020-07-03;943.67;530154819.15;957
2020-07-02;932.84;440052141.22;957
2020-06-30;940.62;441815944.82;957
2020-06-29;918.9;424307583.61;957
2020-06-26;910.57;339945139.98;957
2020-06-25;942.34;347393103.23;957
2020-06-23;948.25;350392596.66;957
2020-06-22;950.3;355258415.9;957
2020-06-19;957.18;359060262.98;957
2020-06-18;965.48;513158166.26;957
2020-06-17;968.24;511240810.75;957
2020-06-16;981.02;505042597.73;957
2020-06-15;973.07;493095623.11;957
2020-06-11;931.96;465092576.63;957
2020-06-10;997.83;487326646.07;957
2020-06-09;1033.77;481042741.7;957
2020-06-08;1043.97;447989526.17;957
2020-06-05;1030.24;402663429.31;957
2020-06-04;1003.26;362018566.3;957
2020-06-03;982.94;354598265.72;957
2020-06-02;937.64;339361769.67;957
2020-06-01;934.67;400856871.69;957
2020-05-29;929.47;374662629.38;957
2020-05-28;942.54;364796564.54;957
2020-05-27;969.28;364287150.75;957
2020-05-26;919.27;346127082.72;957
2020-05-25;887.85;330860852.87;957
2020-05-22;884.9;326388413.88;957
2020-05-21;889.86;325341087.97;957
2020-05-20;903.05;328459932.01;957
2020-05-19;898.49;323940722.12;957
2020-05-18;915.7;328711206.82;957
2020-05-15;880.4;312134951.14;957
2020-05-14;896.6;317815917.26;957
2020-05-13;882.6;311828756.76;957
2020-05-12;899.54;314375548.88;957
2020-05-08;936.64;326514698.15;957
2020-05-07;926.05;322741572.36;957
2020-05-06;917.79;318919951.68;957
2020-04-30;967.71;401099704.34;957
2020-04-29;985.39;388275178.69;957
2020-04-28;967.77;333804308.35;957
2020-04-27;956.42;329943830.9;957
2020-04-24;928.86;320063847.13;957
2020-04-23;925.14;320341250.87;957
2020-04-22;944.13;327019270.2;957
2020-04-21;942.81;326383200.85;957
2020-04-20;942.53;323541341.48;957
2020-04-17;957.13;328181593.66;957
2020-04-16;917.39;313433808.07;957
2020-04-15;940.14;321382383.92;957
2020-04-14;957.91;327018923.69;957
2020-04-13;966.34;396683545.04;957
2020-04-10;986.79;403016236.84;957
2020-04-09;986.08;370584086.11;957
2020-04-08;976.49;368959690.32;957
2020-04-07;958.61;323596026.55;957
2020-04-06;958.26;323655451.74;957
2020-04-03;918.33;308446605.19;957
2020-04-02;944;318476359.15;957
2020-04-01;945.18;318517475.89;957
2020-03-31;983.38;330996572;957
2020-03-30;1014.36;341232953.92;957
2020-03-27;999.65;344577136.46;957
2020-03-26;1009.33;347845135.4;957
2020-03-25;986.9;339915707.38;957
2020-03-24;957.14;330267257.15;957
2020-03-23;882.07;303211168.17;957
2020-03-20;920.66;321651633.52;957
2020-03-19;939.78;329277016.71;957
2020-03-18;914.26;319528870.54;957
2020-03-17;935.54;326456929.26;957
2020-03-16;889.7;317416541.44;957
2020-03-13;990.93;354162739.7;957
2020-03-12;928.2;333140798.34;957
2020-03-11;995.74;361985655.38;957
2020-03-10;1031.21;373376262.83;957
2020-03-06;1039.47;375468554.4;957
2020-03-05;1050.81;380386403.39;957
2020-03-04;1077.29;388924136.04;957
2020-03-03;1060.95;383603762.45;957
2020-03-02;1103.55;395003005.41;957
2020-02-28;1070.93;382489170.77;957
2020-02-27;1080.44;386046934.31;957
2020-02-26;1102.45;396760138.23;957
2020-02-25;1104.56;403095409.33;957
2020-02-21;1166.35;426082480.3;957
2020-02-20;1166.64;426754036.66;957
2020-02-19;1164.6;429723838.67;957
2020-02-18;1160.11;431791005.05;957
2020-02-17;1168.74;437514733.89;957
2020-02-14;1168.4;443896825.49;957
2020-02-13;1166.24;444375231.36;957
2020-02-12;1164.63;443447085.13;957
2020-02-11;1165.48;442892293.89;957
2020-02-10;1171.1;444975429.99;957
2020-02-07;1170.33;445394247.68;957
2020-02-06;1162.18;443667721.38;957
2020-02-05;1150.23;439905557.29;957
2020-02-04;1141.33;436655179.75;957
2020-02-03;1133.09;430942019.55;957
2020-01-31;1130.08;431576040.98;957
2020-01-30;1140.88;435953194.16;957
2020-01-29;1125.82;428584241.76;957
2020-01-28;1129.51;430581883.4;957
2020-01-27;1119.33;426108901.68;957
2020-01-24;1124.14;428564564.21;957
2020-01-23;1142.21;434012192.41;957
2020-01-22;1145.88;434332307.6;957
2020-01-21;1139.23;432828855.13;957
2020-01-20;1146.52;433042335.69;957
2020-01-17;1147.46;429651715.05;957
2020-01-16;1147.43;419221718.44;957
2020-01-15;1134.86;410779203.11;957
2020-01-14;1139.93;408352097.59;957
2020-01-13;1142.28;409740839.03;957
2020-01-10;1135.63;408609094.32;957
2020-01-09;1143.15;409209204.96;957
2019-12-31;1145.64;410165703.76;957
2019-12-30;1143.02;413880615.33;957
2019-12-27;1149.11;416514313.36;957
2019-12-26;1150.67;417379875.6;957
2019-12-25;1146.04;415826347.12;957
2019-12-24;1142.32;414833169.57;957
2019-12-23;1148.7;418088471.84;957
2019-12-20;1148.32;420383908.78;957
2019-12-19;1153.48;425879670.99;957
2019-12-18;1156.36;435093623.28;957
2019-12-17;1162.3;437793743.16;957
2019-12-16;1155.99;436281652.87;957
2019-12-13;1156.78;437566584.2;957
2019-12-12;1158.16;439571658.76;957
2019-12-11;1146.41;434607893.52;957
2019-12-10;1146.39;434488807.98;957
2019-12-09;1148.83;442149492.55;957
2019-12-06;1150.88;445381840.83;957
2019-12-05;1139.56;440781674.67;957
2019-12-04;1139.68;440657300.36;957
2019-12-03;1133.77;439126689.01;957
2019-12-02;1148.55;444661969.12;957
2019-11-29;1153.55;446791952.56;957
2019-11-28;1155.96;448113444.1;957
2019-11-27;1156.58;448377951.76;957
2019-11-26;1152.67;446134739.67;957
2019-11-25;1154.88;446636575.04;957
2019-11-22;1142.03;444291273.83;957
2019-11-21;1135.24;441399030.93;957
2019-11-20;1139.01;441946143.73;957
2019-11-19;1144.59;443068689;957
2019-11-18;1142.63;447169796.24;957
2019-11-15;1140.9;435541778.22;957
2019-11-14;1140.14;439506963.66;957
2019-11-13;1146.22;439930876.46;957
2019-11-12;1150.67;435078714.53;957
2019-11-11;1146.02;438508919.21;957
2019-11-08;1153.15;441302554.02;957
2019-11-07;1155.21;443274536.07;957
2019-11-06;1146.93;440700271.57;957
2019-11-05;1139.03;438066252.51;957
2019-11-01;1124.38;432965308.65;957
2019-10-31;1117.02;433119258.95;957
2019-10-30;1122.5;440099697.66;957
2019-10-29;1123.79;441472492.77;957
2019-10-28;1120.84;436930887.64;957
2019-10-25;1116.91;437393464.26;957
2019-10-24;1117.21;437525490.21;957
2019-10-23;1115.58;438331580.83;957
2019-10-22;1109.88;436325054.77;957
2019-10-21;1109.07;438915329.26;957
2019-10-18;1100.5;437174715.19;957
2019-10-17;1096.52;436619904.48;957
2019-10-16;1096.58;447542547.22;957
2019-10-15;1098.21;446700290.6;957
2019-10-14;1080.23;443549662.86;957
2019-10-11;1080.27;443752678.39;957
2019-10-10;1067.73;430788966.5;957
2019-10-09;1060.18;451051001.81;957
2019-10-08;1058.23;452004781.88;957
2019-10-07;1069.41;452283810.07;957
2019-10-04;1067.45;450633345.99;957
2019-10-03;1064.99;451207572.14;957
2019-10-02;1064.21;453105916.13;957
2019-10-01;1088.55;466089817.52;957
2019-09-30;1104.04;475926253.22;957
2019-09-27;1093.34;468818319.63;957
2019-09-26;1088;466534030.76;957
2019-09-25;1093.47;469663943.81;957
2019-09-24;1077.51;465285496.38;957
2019-09-23;1092.95;472942157.39;957
2019-09-20;1095.98;472866896.55;957
2019-09-19;1099.2;474361692.43;957
2019-09-18;1107.21;480437820.16;957
2019-09-17;1106.34;490366591.32;957
2019-09-16;1108.46;492258853.87;957
2019-09-13;1122.88;502225116.36;957
2019-09-12;1117;509914284.45;957
2019-09-11;1122.97;514183096.3;957
